id,address,availableDates,brokers,buildingName,city,country,dateAdded,dateUpdated,deposits,descriptions,features,fees,fees,fees,geoLocation,hours,imageURLs,keys,languagesSpoken,latitude,leasingTerms,listingName,longitude,lotSizeValue,lotSizeUnit,managedBy,mostRecentStatus,mostRecentStatusDate,mlsNumber,nearbySchools,neighborhoods,numBathroom,numBedroom,numFloor,numPeople,numRoom,numUnit,parking,paymentTypes,people,petPolicy,phones,postalCode,prices,propertyTaxes,propertyType,province,reviews,rules,sourceURLs,statuses,taxID,unavailableDates,websiteIDs
AW0nQnyUhcmU2WcKX6zy,,,,,Harvey,US,2019-09-12T20:55:31Z,2019-10-21T22:10:35Z,,"[{""value"":""3 miles to historic French Quarter & Superdome... Convention Center 2.5 miles. Very Small studio/ tiny home. Studio is about the size of an average room. Tall ceilings, French doors that let in lots of light. One twin bed . Not suitable for more than 1. This space has an electric tea kettle, large fridge, toaster oven, stand up shower and TV with HBO& Prime streaming service. No stove or oven. Self check in available between 2-7pm. Must give 2 hour window for cleaning depending on time and day. Safe quite neighborhood Uber"",""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""dateSeen"":""2019-10-21T20:53:00.000Z""},{""value"":""3 miles to historic French Quarter & Superdome. Convention Center 2.5 miles away. Very Small studio apt. Tall ceilings ... French doors that let in lots of light. One twin bed & twin air mattress available upon request for 2nd guest. This space has an electric tea kettle, large fridge, toaster oven, stand up shower and Tv with HBO/ prime streaming service. No stove or ove. Self check in available anytime after 2pm. I will always allow guest to check in/out earlier or later if possible. Safe quite neighborhood Uber"",""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""dateSeen"":""2019-09-12T20:56:00.000Z""}]","[{""key"":""Host Response Time"",""value"":[""within an hour""]},{""key"":""Highlights"",""value"":[""Entire home: You’ll have the guesthouse to yourself."",""Great check-in experience: 100% of recent guests gave the check-in process a 5-star rating."",""Vanessa is a Superhost: Superhosts are experienced, highly rated hosts who are committed to providing great stays for guests."",""Great location: 100% of recent guests gave the location a 5-star rating.""]},{""key"":""About the Host"",""value"":[""Hi! My name is Vanessa! Im am so excited to be your host! I love to meet new people and share my knowledge of my favorite city, New Orleans! Please allow me to help in making  your experience here in NOLA one of a kind! I can inform you of the \\""not too touristy\\"" side of NOLA. Traveling gets expensive so if you need advise, I know all the awesome happy hour spots to eat and drink!  About myself, I love to travel, skate and longboard! I have a bunch of extra boards if you would like to use them. I can tell you the best spots to skate in NOLA! Long boarding around NOLA is the absolute best way to cover the most ground exploring the city!""]},{""key"":""Host Response Rate"",""value"":[""100%""]},{""key"":""Host is Superhost"",""value"":[""true""]},{""key"":""Check-in Time"",""value"":[""After 2PM""]},{""key"":""Check-out Time"",""value"":[""11AM""]},{""key"":""Number Of Beds"",""value"":[""1""]},{""key"":""Ratings"",""value"":[""Check-in Rating: 10"",""Accuracy Rating: 9"",""Cleanliness Rating: 9"",""Communication Rating: 9"",""Location Rating: 10"",""Value Rating: 9"",""Location Rating: 9""]},{""key"":""Amenities"",""value"":[""Air conditioning"",""TV"",""Shampoo"",""Refrigerator"",""Extra pillows and blankets"",""Iron"",""Bed linens"",""Essentials"",""Hot water"",""Hangers"",""Hair dryer"",""Heating"",""Private entrance"",""Luggage dropoff allowed"",""Wifi"",""Free parking on premises""]}]",,,,POINT (-90.07307000 29.90489000),,"https://a0.muscache.com/im/pictures/e2f33cc4-c9c2-4560-8a5a-013d53eaa5f2.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/4166b657-76e8-4f08-b015-ea91f0ffb060.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/35ddca08-bf69-4259-861d-2aeec71f953d.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/2e327189-120b-47b6-819f-52e09c11af85.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/aa91ca11-6cbf-4ebc-9c97-3a7559bec46c.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/dae345db-23c6-4185-a225-a36dda5c1440.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/2fc8ffbe-6f5d-4dd4-b50a-6b69ac9bf176.jpg?aki_policy=large",https://www.airbnb.com/rooms/36287153/airbnb.com-36287153,"spanish,sign languages",29.90489,,Lay Studio 3 Miles to French Quarter and Superdome,-90.07307,,,,Rental,,,,,1,,,1,,,,,"[{""name"":""Vanessa"",""title"":""Host"",""dateSeen"":""2019-10-21T20:53:00.000Z""}]",,,,,,Guesthouse,Louisiana,"[{""date"":""2019-07-13T18:05:19.000Z"",""dateSeen"":""2019-10-21T20:53:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""text"":""Vanessa was so hospitable when we stayed at her place. We got stuck because of tropical storm Barry and she was quick to offer our extended stay at her place. I have nothing bad to say about her place but I do advise that if you’re going to stay at the small guesthouse expect a single person bed but Vanessa will gladly offer an extra air mattress if needed and the bathroom is very small and cramped but fully functional none the less."",""username"":""Carlos""},{""date"":""2019-08-23T21:35:55.000Z"",""dateSeen"":""2019-10-21T20:53:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""text"":""Great find. Clean and was available with a late booking.. Quick responses and attentive host."",""username"":""Eric""},{""date"":""2019-09-12T21:50:17.000Z"",""dateSeen"":""2019-10-21T20:53:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""text"":""Vanessa is a gracious host and very responsive to requests. She totally deserves the Superhost title! Her Airbnb accommodation is very compact and convenient for a single person with minimal needs on a short trip. It is great value for money."",""username"":""Balakrishnan""},{""date"":""2019-09-21T18:16:09.000Z"",""dateSeen"":""2019-10-21T20:53:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""text"":""Good"",""username"":""Felix""},{""date"":""2019-07-09T19:01:20.000Z"",""dateSeen"":""2019-10-21T20:53:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""text"":""Cosy, clean and confortable place, 15 minutes from Nola French Quarter. Perfect ! Vanessa is nice and a friendly host. Definitely Would recommend"",""username"":""Fanny""},{""date"":""2019-07-21T19:03:30.000Z"",""dateSeen"":""2019-10-21T20:53:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""text"":""For a couple of nights while travelling alone this was great for me."",""username"":""Louis""},{""date"":""2019-08-09T20:46:19.000Z"",""dateSeen"":""2019-10-21T20:53:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""text"":""Nice room at a good price, the host and her mother were very kind and hospitable."",""username"":""Scott""}]","No smoking,No pets,No smoking, parties, or events,Not suitable for children and infants,Check-in is anytime after 2PM and check out by 11AM,No parties or events,Not safe or suitable for children (0-12) and pets",https://www.airbnb.com/rooms/36287153,"[{""type"":""Rental"",""sourceURLs"":[""https://www.airbnb.com/rooms/36287153""],""dateSeen"":[""2019-10-21T20:53:00.000Z"",""2019-10-21T22:11:00.000Z"",""2019-09-12T20:56:00.000Z""]}]",,,airbnb.com-36287153
AW0nOBIVY7ir8pkrDoha,,,,,Harvey,US,2019-09-12T20:44:09Z,2019-10-21T21:43:28Z,,"[{""value"":""Private room has access to plenty of outside spaces and a pool. Behind a house in a private, gated subdivision, located right off of a busy street complete with grocery stores, restaurants, and easy access to New Orleans. Queen size bed. Best for couples or close friends as the bathroom is not completely separate from the bedroom section. Access to private patio and other seating areas in the backyard. Pool access is also available 24/7. We live in the main house so we will be happy to answer any questions and help out our guests in any way that we can. We also enjoy our pool and backyard regularly, so we will definitely be around. Gated neighborhood located off of a busy street with access to grocery stores, restaurants, and department stores. About 15-20 minutes drive to New Orleans. Driving is the best way to get around, or take a Lyft or an Uber. Smoking is allowed, but only in the outdoor spaces. Also.... See the pictures. Tub, toilet, and bed are in close proximity so this is best for couples or close friends that wouldn't mind sharing such a small space."",""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""dateSeen"":""2019-10-21T21:43:00.000Z""}]","[{""key"":""Host Response Time"",""value"":[""within an hour""]},{""key"":""Highlights"",""value"":[""Great check-in experience: 95% of recent guests gave the check-in process a 5-star rating."",""Outstanding hospitality: 7 recent guests complimented Antoinette for outstanding hospitality."",""Great check-in experience: 90% of recent guests gave the check-in process a 5-star rating.""]},{""key"":""About the Host"",""value"":[""Born and bred in the New Orleans Metro area. I enjoy live music and going to the many festivals and events that my city hosts regularly. You can find me eating crawfish or singing karaoke, usually with a cocktail in my hand. ;)""]},{""key"":""Host Response Rate"",""value"":[""100%""]},{""key"":""Host is Superhost"",""value"":[""false""]},{""key"":""Check-in Time"",""value"":[""3PM - 10PM""]},{""key"":""Check-out Time"",""value"":[""11AM""]},{""key"":""Number Of Beds"",""value"":[""1""]},{""key"":""Ratings"",""value"":[""Check-in Rating: 10"",""Communication Rating: 10"",""Accuracy Rating: 9"",""Cleanliness Rating: 9"",""Location Rating: 10"",""Value Rating: 9""]},{""key"":""Amenities"",""value"":[""Air conditioning"",""TV"",""Heating"",""Smoke detector"",""Private entrance"",""Pool"",""Iron"",""Essentials"",""Wifi"",""Lock on bedroom door""]}]",,,,POINT (-90.04349000 29.87360000),,"https://a0.muscache.com/im/pictures/4a29c85e-cac8-4e9f-9e87-2efcc14f5e47.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/94ad3126-5193-4367-89e4-3c76365124cb.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/68f8972b-c79a-4549-bf01-e727ba9f7672.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/2b393203-38ac-477c-9ade-2b3ee5861942.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/3b0e48e8-1f85-47ac-a654-b30d61ca8a8e.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/c44e2931-3c25-4dd4-a811-34b1ae1e6974.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/c89576c1-9863-4099-9e41-6563f9ca77fa.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/32ac6a40-af99-49a8-a7c0-056db7a173bb.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/6ac19baa-af50-44e6-9d12-b74c1f09896b.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/8f8b9735-5f48-4ec2-805b-ad9232253e9a.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/2b13e751-d1ea-4f41-9677-c9668d9e68f6.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/d8b183f2-ff5f-4ffa-b1dc-58f06772f65d.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/fdee4d9f-df8f-4ca0-b099-00fdff35560c.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/be25c63c-0d15-40c0-bbf7-d80fff527499.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/61317321-1c98-4191-a259-a1f3b74f5424.jpg?aki_policy=large,https://a0.muscache.com/im/pictures/5fc8e0e7-0c19-4af7-bc0c-dc8766d399d2.jpg?aki_policy=large",https://www.airbnb.com/rooms/25509776/airbnb.com-25509776,,29.8736,,Cozy Private Room with Pool Access!,-90.04349,,,,Rental,,,,,1,,,2,,,,,"[{""name"":""Antoinette"",""title"":""Host"",""dateSeen"":""2019-10-21T21:43:00.000Z""}]",,,,,,Room,Louisiana,"[{""date"":""2019-03-18T21:55:10.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Beautiful and safe place- yes it is smaller than expected but it had everything we needed! Would absolutely recommend and use again whenever we come back to NOLA"",""username"":""Joanna""},{""date"":""2019-03-31T20:35:26.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""the neighborhood is beautiful!"",""username"":""Happy""},{""date"":""2018-10-10T18:21:18.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""The pictures is accurate to what you book. A nice, intimate, and cozy bed in a secluded guest house located behind the main house of a gated community. As a solo traveler I felt safe staying here and leaving my belongings behind as I ventured out for the day. I loved the privacy and the brief 20 minute drive into the city. I would recommend and also book again."",""username"":""Tikia""},{""date"":""2019-08-04T19:11:50.000Z"",""dateSeen"":""2019-10-21T21:43:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Great for a night stay!"",""username"":""Zachary""},{""date"":""2019-02-18T20:47:08.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Great neighborhood and home. The room doesnt have a door to the bathroom, just a curtain, so bring a speaker or headphones to play music if you come w a guest and they need to use the restroom! Great host and replies quickly!"",""username"":""Vanessa""},{""date"":""2018-07-01T21:56:27.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""The neighborhood was gorgeous and the gated entry made me feel very safe. Was very private and quiet. The place is just big enough to sleep and shower but plenty of space outside to enjoy. You do enter through the bathroom which we did not expect but for us it wasn't a big deal. The bed was extremely comfortable."",""username"":""Terri""},{""date"":""2019-05-21T19:36:35.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""I enjoyed my stay at this cozy little room. Besides the little walk area, everything was great. It was a little snug than I pictured it but it’s great for singles for a getaway, the price was decent for the space provided also great area. Antoinette was very quick to respond to my needs. I highly recommend this place."",""username"":""Loan""},{""date"":""2019-02-25T20:56:29.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Antoinette has a beautiful place, good books for the free time when not out exploring"",""username"":""John""},{""date"":""2019-02-03T21:42:54.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""I enjoyed every bit of my stay"",""username"":""Gary""},{""date"":""2019-09-09T19:38:35.000Z"",""dateSeen"":""2019-10-21T21:43:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""very cozy:)Great location great hostess!! Wish my own room was as nice:)"",""username"":""Heidi""},{""date"":""2018-11-01T18:18:22.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""."",""username"":""Cheryl""},{""date"":""2019-05-24T19:55:17.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":1.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""This AIRBNB is in a nice neighborhood and in a nice house. However it is very misleading. It is extremely dirty. The bathroom had urine on the floor behind the toilet. The tub was dirty. The bath towels were strained and some had holes.There were some kind of bugs crawling around. The floor needed sweeping. The bed was extremely uncomfortable. The bedding appeared unclean. The room smelled like mildew. This AIRBNB needs to stop hosting guest until these things are fixed and a deep cleaning is done. Maybe get new bedding and towels. Declutter as well."",""username"":""Antionette""},{""date"":""2019-03-16T20:17:24.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""You can expect a cozy private place to stay. It’s clean and comfortable. The host Antionette was knowledgeable and very helpful, her true southern charm gave us a feeling of being home. We frequent New Orleans often and we will book with Antionette every time. Thanks Again"",""username"":""Ebony""},{""date"":""2019-04-28T20:53:26.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Very friendly & accommodating host. We had an issue with the room but the host solved the problem quickly. We were very comfortable at this Airbnb!"",""username"":""Kara""},{""date"":""2019-03-25T18:55:17.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Quaint room. Perfect little getaway for two! Great location, awesome host. Easy 15 minute drive to downtown."",""username"":""Ryan""},{""date"":""2019-04-20T20:43:50.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Antoinette is an amazing host!"",""username"":""Kourtney""},{""date"":""2019-09-30T20:20:11.000Z"",""dateSeen"":""2019-10-21T21:43:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Awesome place for me and my friend for the weekend...nice and cozy...pool area was great and private...loved it and well within budget.!!!"",""username"":""Lashundra""},{""date"":""2019-04-21T18:59:30.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Quaint and comfortable place, good place to stay and not too far from the French Quarter!"",""username"":""Joshua""},{""date"":""2019-10-12T20:25:26.000Z"",""dateSeen"":""2019-10-21T21:43:00.000Z"",""rating"":2.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Dead bugs in room. The bath mat was visibly dirty and needed cleaning. The floor in the “room” needed to be swept. A bed placed into a bathroom is what this “room” felt like. Loud ac unit hanging right above your head. Actually did not even stay the night. Within the hour, we left the keys where we found them and checked into a hotel. It was so bad that we lost out on 200 bucks and paid more to stay at a nice, clean place. A place where we showered immediately because the “room” was THAT bad. I do not recommend unless you like that kind of environment. The neighborhood and the host’s home were beautiful. But the garage is detached and the “room” you’re in is far from beautiful, clean, comfortable, or cozy."",""username"":""Stephanie""},{""date"":""2019-10-07T19:39:17.000Z"",""dateSeen"":""2019-10-21T21:43:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""This place is great! It is located in a great location and you're in a secure gated community. The drive to downtown nola is minimal. Highly recommend this for a weekend getaway."",""username"":""Daniel""},{""date"":""2019-06-09T20:08:05.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Enjoyed my stay"",""username"":""Lydia""},{""date"":""2019-02-22T00:08:54.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Very beautiful home. Although, the AIRBNB, itself, was bit smaller than I expected. HUGE headache trying to through to the back, while it’s raining. & the door, is super tiny. Lucky, I’m really small, so it wasn’t an issue. Other than that, the place was wonderfully put together, & very cozy! I’d recommend."",""username"":""Patrice""},{""date"":""2018-07-14T21:41:04.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Brooke was an absolutely gracious host and her home is stunning. She"",""username"":""Mindy""},{""date"":""2019-06-23T20:00:18.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Great choose and would come again."",""username"":""Nemiah""},{""date"":""2019-05-28T19:21:32.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Cozy room just as described. Mini fridge and microwave were a plus. Quiet, safe community. Only got to see Antoinette once but she is very nice wish I could have gotten to know her."",""username"":""Jean""},{""date"":""2019-05-04T21:36:59.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Great spot! Beautiful outdoor space and not too far from New Orleans"",""username"":""Marlee""},{""date"":""2018-12-30T19:13:13.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Was in a great location and very quiet. We will be back!"",""username"":""Sally""},{""date"":""2018-06-13T21:51:41.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Great neighbourhood, 20 mins by Uber to downtown, good bed, hospitlity and a pool!"",""username"":""Maarten""},{""date"":""2019-04-15T19:36:50.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Perfect little crash pad. Like the description says, it's a small, cozy space- perfect for couples. The pool and other outdoor spaces were spectacular!! Not too far from NOLA for 2-3 commutes during the day. Lots of restaurants and stores around. Loved it!"",""username"":""Emma""},{""date"":""2018-06-18T18:15:48.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Very friendly people"",""username"":""Joshua""},{""date"":""2018-08-06T21:13:02.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Nice safe gated area, on the West Bank away from the noise and confusion of downtown yet close enough (6 miles) from Canal and Bourbon Street! Mom and daughter are very welcoming and place was clean, barely saw them thru our stay. Would highly recommend for couple or mom with child as safe and clean compared to downtown NOLA! Brooke also took her time to type out an itinerary for us as well as gate code and WiFi info so readily available! Her recommendation for Willie Maes Scotch House was Amazing! Hope to come back someday! DJ and I thank you!"",""username"":""Moni""},{""date"":""2018-05-31T15:00:26.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""The host canceled this reservation 36 days before arrival. This is an automated posting."",""username"":""Pam""},{""date"":""2018-11-19T20:57:24.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Antonioette’s place was smaller than I expected, but cozy! I enjoyed the privacy and quietness we had! It was a bit chilly, so I purchased a space heater (that was unplugged anytime not in use). But other than that, it’s was cool spot to book."",""username"":""Roslyn""},{""date"":""2018-06-24T21:41:44.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Very nice stay. Amazing amenities for a reasonable price! Luxury on a budget."",""username"":""Imani""},{""date"":""2018-07-05T21:46:38.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Brooke is an amazing host. She provided all the instructions during check-in (gate code, WiFi password, keys, suggestions on restaurants, etc). Responses were quick and informative. Her place is cozy, super clean, quiet, and very private. The gated community is very beautiful and safe. The bed was super soft and comfortable providing a great night’s sleep! There are many decorative touches throughout the space and plenty of books to read! Overall, this is a great place to stay and the value is amazing! Definitely plan to stay here again. :)"",""username"":""Roxanna""},{""date"":""2019-09-20T17:27:45.000Z"",""dateSeen"":""2019-10-21T21:43:00.000Z"",""rating"":2.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Her home itself is lovely and she is pretty nice. Though the room you stay in is literally just a full size mattress. Had Issues with lizards as soon as we came. We told her the issues ASAP and she kind of laughed it off. Place wasn’t the cleanest, there were fake lashes on a table that were old and hair all on the little bit of floor accessible. My fiancé and I canceled in 3-5 hours of being there and our stay was supposed to be for 3 nights I wasted money because she gave no refund; super strict policy — it makes sense because nobody wants to stay in that tiny room that you cant stand in. Horrible experience with attempting to get a refund so thats $200 in the trash."",""username"":""Miracle""},{""date"":""2019-09-01T20:25:22.000Z"",""dateSeen"":""2019-10-21T21:43:00.000Z"",""rating"":3.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Decent overall, slight adjustments like towels and small concern of air filtration. Convenient commute to downtown. Shopping nearby as well. Great community and gated is a plus."",""username"":""Quinn""},{""date"":""2019-01-21T22:06:03.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""It was pretty cold in there, but otherwise a great experience"",""username"":""Helen""},{""date"":""2018-09-03T18:07:57.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""My fiancé and I came to New Orleans for a mini vacay and found Brooke’s cozy space perfect for us! We were out and about all throughout the day and knowing our space was detached from the main house made us feel more comfortable with our excursions. The room was private, cozy, and always kept cool. It was just what we needed after a day of adventure. Added bonus was being in a secure, quiet gated community. If you’re considering traveling to NOLA (with maybe one other person,) I would highly recommend staying at Brooke’s. The proximity to different areas was unbeatable and if you’re looking for a place to lay your head after a long, exciting day, this is the place. Thanks again, Brooke. Side Note: there were lots of pillows, extra blankets, towels, a television, and a bookcase filled with wonders."",""username"":""Gennavonah""},{""date"":""2018-07-23T20:22:48.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Amazon value and great hosts. I'll stay here again! Book this place instead of the high hotel prices during major weekends"",""username"":""Maurice""},{""date"":""2019-05-31T21:53:04.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Very beautiful place to stay , very private and secure, very clean and is just as they said on the add so i really enjoy it..."",""username"":""Luis""},{""date"":""2018-09-16T21:55:20.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":5.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""Everything you need for a quick couple get away.Very close to everything you would want to do in the big easy"",""username"":""Jern""},{""date"":""2019-03-11T21:56:29.000Z"",""dateSeen"":""2019-10-21T20:56:00.000Z"",""rating"":4.0,""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""text"":""This room is located behind a beautiful home tucked away in a lovely gated community. My girlfriend and I felt safe and secure our entire stay. Additionally, it’s near many shops and restaurants and isn’t very far from the heart of New Orleans (about 20 minutes). Like other reviews mentioned, the room is tiny - about the size of a single dorm room. However, it’s a good fit for those traveling alone or with a significant other. I’m not sure if the listing mentioned this, but the room also has a mini fridge and a microwave which was a great surprise! Lastly, but certainly not least, Antoinette was a great host. She did a wonderful job of attending to our needs and answering any questions we had. This room is decent find for the price."",""username"":""Ashley""}]","No pets,Not suitable for children and infants,Check-in time is 3PM - 10PM and check out by 11AM,No parties or events,Not safe or suitable for children (0-12) and pets,Smoking is allowed",https://www.airbnb.com/rooms/25509776,"[{""type"":""Rental"",""sourceURLs"":[""https://www.airbnb.com/rooms/25509776""],""dateSeen"":[""2019-10-21T20:56:00.000Z"",""2019-10-21T21:43:00.000Z"",""2019-09-12T20:44:00.000Z""]}]",,,airbnb.com-25509776
